gene,gene_symbol,auc,max_auc,mean_positive,mean_negative,mean_delta,pvalue,n_positive,n_negative,fdr
ENSG00000152503_TRIM36,TRIM36,0,1,6.683448807,7.133409569,-0.4499607618,0.02857142857,4,4,0.09595375723
ENSG00000152558_TMEM123,TMEM123,0,1,13.19501576,13.73666189,-0.5416461285,0.02857142857,4,4,0.09595375723
ENSG00000152642_GPD1L,GPD1L,0,1,10.58275083,11.16257604,-0.5798252107,0.02857142857,4,4,0.09595375723
ENSG00000152700_SAR1B,SAR1B,0,1,10.11954652,10.77567589,-0.6561293756,0.02857142857,4,4,0.09595375723
ENSG00000152705_CATSPER3,CATSPER3,1,1,4.394022598,3.29495718,1.099065418,0.02857142857,4,4,0.09595375723
ENSG00000152749_GPR180,GPR180,0,1,9.40122715,9.749763099,-0.3485359485,0.02857142857,4,4,0.09595375723
ENSG00000152778_IFIT5,IFIT5,0,1,9.535929495,9.872915656,-0.3369861617,0.02857142857,4,4,0.09595375723
ENSG00000152818_UTRN,UTRN,1,1,12.34578837,11.91851394,0.4272744246,0.02857142857,4,4,0.09595375723
ENSG00000152894_PTPRK,PTPRK,0,1,13.22708612,13.32215313,-0.0950670034,0.02857142857,4,4,0.09595375723
ENSG00000152944_MED21,MED21,0,1,9.608064598,10.0357228,-0.4276582062,0.02857142857,4,4,0.09595375723
ENSG00000152952_PLOD2,PLOD2,0,1,11.17685643,11.64985002,-0.4729935873,0.02857142857,4,4,0.09595375723
ENSG00000153006_SREK1IP1,SREK1IP1,0,1,9.720883351,10.2451442,-0.5242608471,0.02857142857,4,4,0.09595375723
ENSG00000153029_MR1,MR1,0,1,9.149442695,9.836012005,-0.6865693097,0.02857142857,4,4,0.09595375723
ENSG00000153037_SRP19,SRP19,0,1,8.907395055,9.32736252,-0.4199674645,0.02857142857,4,4,0.09595375723
ENSG00000153179_RASSF3,RASSF3,0,1,9.984070506,10.31403529,-0.3299647879,0.02857142857,4,4,0.09595375723
ENSG00000153214_TMEM87B,TMEM87B,0,1,10.35546431,10.7216054,-0.3661410916,0.02857142857,4,4,0.09595375723
ENSG00000153234_NR4A2,NR4A2,0,1,8.186503366,8.663570421,-0.4770670552,0.02857142857,4,4,0.09595375723
ENSG00000153250_RBMS1,RBMS1,0,1,10.64019343,10.92906903,-0.2888755988,0.02857142857,4,4,0.09595375723
ENSG00000153294_ADGRF4,ADGRF4,1,1,6.161360246,5.135338948,1.026021298,0.02857142857,4,4,0.09595375723
ENSG00000153317_ASAP1,ASAP1,1,1,11.14574338,10.90018082,0.2455625684,0.02857142857,4,4,0.09595375723
ENSG00000153443_UBALD1,UBALD1,1,1,9.531762282,9.197932995,0.3338292861,0.02857142857,4,4,0.09595375723
ENSG00000153485_TMEM251,TMEM251,0,1,7.53164554,7.826758514,-0.2951129743,0.02857142857,4,4,0.09595375723
ENSG00000153558_FBXL2,FBXL2,1,1,8.975856144,8.544460428,0.4313957163,0.02857142857,4,4,0.09595375723
ENSG00000153767_GTF2E1,GTF2E1,0,1,8.368451006,8.72891772,-0.3604667149,0.02857142857,4,4,0.09595375723
ENSG00000153786_ZDHHC7,ZDHHC7,1,1,10.55169149,10.43318647,0.1185050241,0.02857142857,4,4,0.09595375723
ENSG00000153814_JAZF1,JAZF1,0,1,6.608590032,7.096491101,-0.4879010693,0.02857142857,4,4,0.09595375723
ENSG00000153832_FBXO36,FBXO36,0,1,6.076982468,6.500114934,-0.4231324661,0.02857142857,4,4,0.09595375723
ENSG00000153904_DDAH1,DDAH1,0,1,10.46274538,11.04830485,-0.5855594693,0.02857142857,4,4,0.09595375723
ENSG00000153914_SREK1,SREK1,0,1,11.58976562,11.79005646,-0.2002908437,0.02857142857,4,4,0.09595375723
ENSG00000153976_HS3ST3A1,HS3ST3A1,1,1,6.502978843,6.255179702,0.2477991407,0.02857142857,4,4,0.09595375723
ENSG00000153989_NUS1,NUS1,0,1,10.76362346,11.12569546,-0.3620719993,0.02857142857,4,4,0.09595375723
ENSG00000154059_IMPACT,IMPACT,0,1,10.00430422,10.34781003,-0.3435058153,0.02857142857,4,4,0.09595375723
ENSG00000154079_SDHAF4,SDHAF4,0,1,7.53265825,8.11237138,-0.5797131305,0.02857142857,4,4,0.09595375723
ENSG00000154114_TBCEL,TBCEL,0,1,8.1590858,8.510961328,-0.3518755277,0.02857142857,4,4,0.09595375723
ENSG00000154122_ANKH,ANKH,0,1,10.13490471,10.28886934,-0.1539646216,0.02857142857,4,4,0.09595375723
ENSG00000154134_ROBO3,ROBO3,1,1,10.62909947,9.928717614,0.700381852,0.02857142857,4,4,0.09595375723
ENSG00000154153_RETREG1,RETREG1,0,1,8.049206683,8.592087228,-0.5428805447,0.02857142857,4,4,0.09595375723
ENSG00000154222_CC2D1B,CC2D1B,1,1,9.596356498,9.089736885,0.5066196135,0.02857142857,4,4,0.09595375723
ENSG00000154237_LRRK1,LRRK1,1,1,11.24876942,10.88025517,0.368514251,0.02857142857,4,4,0.09595375723
ENSG00000154240_CEP112,CEP112,1,1,5.66385794,4.360138699,1.303719241,0.02857142857,4,4,0.09595375723
ENSG00000154258_ABCA9,ABCA9,1,1,3.916703772,2.729321185,1.187382587,0.02857142857,4,4,0.09595375723
ENSG00000154262_ABCA6,ABCA6,1,1,6.862659211,5.909375885,0.9532833259,0.02857142857,4,4,0.09595375723
ENSG00000154263_ABCA10,ABCA10,1,1,5.755146074,4.611943187,1.143202887,0.02857142857,4,4,0.09595375723
ENSG00000154265_ABCA5,ABCA5,1,1,9.574476227,9.28977079,0.284705437,0.02857142857,4,4,0.09595375723
ENSG00000154274_C4orf19,C4orf19,0,1,5.974907316,6.791888522,-0.816981206,0.02857142857,4,4,0.09595375723
ENSG00000154305_MIA3,MIA3,0,1,10.88092401,11.02600857,-0.145084563,0.02857142857,4,4,0.09595375723
ENSG00000154319_FAM167A,FAM167A,0,1,5.729334581,6.256445088,-0.5271105078,0.02857142857,4,4,0.09595375723
ENSG00000154358_OBSCN,OBSCN,1,1,10.0031745,9.217955587,0.7852189109,0.02857142857,4,4,0.09595375723
ENSG00000154511_DIPK1A,DIPK1A,0,1,8.225334934,8.758391109,-0.5330561754,0.02857142857,4,4,0.09595375723
ENSG00000154518_ATP5MC3,ATP5MC3,0,1,11.74339607,12.08943778,-0.3460417108,0.02857142857,4,4,0.09595375723
ENSG00000154556_SORBS2,SORBS2,0,1,11.22494313,11.42309703,-0.198153904,0.02857142857,4,4,0.09595375723
ENSG00000154582_ELOC,ELOC,0,1,9.254109384,9.667450769,-0.4133413844,0.02857142857,4,4,0.09595375723
ENSG00000154639_CXADR,CXADR,0,1,9.089379533,9.774976062,-0.6855965293,0.02857142857,4,4,0.09595375723
ENSG00000154640_BTG3,BTG3,0,1,8.534872463,8.991314648,-0.4564421846,0.02857142857,4,4,0.09595375723
ENSG00000154642_C21orf91,C21orf91,0,1,8.798967208,9.385661489,-0.5866942813,0.02857142857,4,4,0.09595375723
ENSG00000154678_PDE1C,PDE1C,1,1,8.740982614,7.930391321,0.8105912923,0.02857142857,4,4,0.09595375723
ENSG00000154719_MRPL39,MRPL39,0,1,9.035808648,9.268268962,-0.2324603135,0.02857142857,4,4,0.09595375723
ENSG00000154727_GABPA,GABPA,0,1,10.16560708,10.53716416,-0.3715570866,0.02857142857,4,4,0.09595375723
ENSG00000154743_TSEN2,TSEN2,1,1,9.548138778,9.149478075,0.3986607022,0.02857142857,4,4,0.09595375723
ENSG00000154764_WNT7A,WNT7A,1,1,3.428245166,1.78363043,1.644614736,0.02857142857,4,4,0.09595375723
ENSG00000154767_XPC,XPC,1,1,9.777141197,9.615524324,0.1616168733,0.02857142857,4,4,0.09595375723
ENSG00000154803_FLCN,FLCN,1,1,9.815885796,9.20592809,0.6099577063,0.02857142857,4,4,0.09595375723
ENSG00000154832_CXXC1,CXXC1,1,1,10.22849227,9.611369572,0.6171226993,0.02857142857,4,4,0.09595375723
ENSG00000154920_EME1,EME1,1,1,6.924970691,6.028192865,0.8967778254,0.02857142857,4,4,0.09595375723
ENSG00000154978_VOPP1,VOPP1,0,1,10.0630759,10.28886492,-0.2257890164,0.02857142857,4,4,0.09595375723
ENSG00000155008_APOOL,APOOL,0,1,9.95647325,10.40543405,-0.4489608052,0.02857142857,4,4,0.09595375723
ENSG00000155034_FBXL18,FBXL18,1,1,10.1592262,9.887447319,0.2717788828,0.02857142857,4,4,0.09595375723
ENSG00000155066_PROM2,PROM2,1,1,14.12964779,13.79034412,0.3393036651,0.02857142857,4,4,0.09595375723
ENSG00000155090_KLF10,KLF10,0,1,9.791937086,10.09131137,-0.2993742837,0.02857142857,4,4,0.09595375723
ENSG00000155099_PIP4P2,PIP4P2,0,1,6.200637633,6.47257587,-0.271938237,0.02857142857,4,4,0.09595375723
ENSG00000155115_GTF3C6,GTF3C6,0,1,9.284804644,9.598695735,-0.3138910918,0.02857142857,4,4,0.09595375723
ENSG00000155158_TTC39B,TTC39B,0,1,9.448929172,9.94209603,-0.4931668586,0.02857142857,4,4,0.09595375723
ENSG00000155254_MARVELD1,MARVELD1,1,1,11.41200376,11.19723873,0.2147650339,0.02857142857,4,4,0.09595375723
ENSG00000155256_ZFYVE27,ZFYVE27,1,1,10.09130521,9.505550043,0.5857551712,0.02857142857,4,4,0.09595375723
ENSG00000155275_TRMT44,TRMT44,1,1,9.895254483,9.264932851,0.6303216321,0.02857142857,4,4,0.09595375723
ENSG00000155287_SLC25A28,SLC25A28,1,1,9.268975984,8.839461034,0.4295149494,0.02857142857,4,4,0.09595375723
ENSG00000155329_ZCCHC10,ZCCHC10,0,1,8.05451211,8.461424048,-0.4069119377,0.02857142857,4,4,0.09595375723
ENSG00000155330_C16orf87,C16orf87,0,1,8.02152721,8.616941923,-0.5954147125,0.02857142857,4,4,0.09595375723
ENSG00000155366_RHOC,RHOC,0,1,10.7315542,10.9928803,-0.2613260919,0.02857142857,4,4,0.09595375723
ENSG00000155380_SLC16A1,SLC16A1,0,1,11.85344111,12.17071596,-0.3172748452,0.02857142857,4,4,0.09595375723
ENSG00000155438_NIFK,NIFK,0,1,10.06178963,10.37244089,-0.3106512638,0.02857142857,4,4,0.09595375723
ENSG00000155463_OXA1L,OXA1L,0,1,11.16085159,11.4083479,-0.2474963171,0.02857142857,4,4,0.09595375723
ENSG00000155508_CNOT8,CNOT8,0,1,10.34867828,10.75103664,-0.4023583583,0.02857142857,4,4,0.09595375723
ENSG00000155530_LRGUK,LRGUK,1,1,4.885500072,3.967936732,0.9175633396,0.02857142857,4,4,0.09595375723
ENSG00000155621_C9orf85,C9orf85,0,1,7.556839299,8.020137721,-0.4632984222,0.02857142857,4,4,0.09595375723
ENSG00000155636_RBM45,RBM45,1,1,8.16853457,7.996044786,0.1724897841,0.02857142857,4,4,0.09595375723
ENSG00000155657_TTN,TTN,1,1,3.422867656,2.231777052,1.191090604,0.02857142857,4,4,0.09595375723
ENSG00000155660_PDIA4,PDIA4,0,1,12.05343769,12.26336737,-0.2099296781,0.02857142857,4,4,0.09595375723
ENSG00000155729_KCTD18,KCTD18,0,1,8.614071978,8.91818724,-0.3041152624,0.02857142857,4,4,0.09595375723
ENSG00000155846_PPARGC1B,PPARGC1B,1,1,10.7849617,10.39897983,0.3859818745,0.02857142857,4,4,0.09595375723
ENSG00000155876_RRAGA,RRAGA,0,1,9.85828926,10.09424242,-0.2359531567,0.02857142857,4,4,0.09595375723
ENSG00000155957_TMBIM4,TMBIM4,0,1,8.870877283,9.282245249,-0.4113679657,0.02857142857,4,4,0.09595375723
ENSG00000156011_PSD3,PSD3,0,1,11.17447982,11.33484896,-0.1603691374,0.02857142857,4,4,0.09595375723
ENSG00000156017_CARNMT1,CARNMT1,0,1,9.928736103,10.18928025,-0.2605441469,0.02857142857,4,4,0.09595375723
ENSG00000156030_ELMSAN1,ELMSAN1,1,1,11.62695137,11.34079787,0.2861534967,0.02857142857,4,4,0.09595375723
ENSG00000156052_GNAQ,GNAQ,0,1,11.01225236,11.43564201,-0.4233896476,0.02857142857,4,4,0.09595375723
ENSG00000156162_DPY19L4,DPY19L4,0,1,10.00145355,10.26721641,-0.2657628618,0.02857142857,4,4,0.09595375723
ENSG00000156171_DRAM2,DRAM2,0,1,10.40559484,10.88810102,-0.4825061708,0.02857142857,4,4,0.09595375723
ENSG00000156172_C8orf37,C8orf37,0,1,5.979004471,6.334548454,-0.3555439834,0.02857142857,4,4,0.09595375723
ENSG00000156218_ADAMTSL3,ADAMTSL3,1,1,7.556287278,7.226445603,0.3298416754,0.02857142857,4,4,0.09595375723
ENSG00000156232_WHAMM,WHAMM,1,1,8.857773815,8.71528385,0.1424899652,0.02857142857,4,4,0.09595375723
ENSG00000156273_BACH1,BACH1,0,1,10.04053473,10.21676289,-0.176228155,0.02857142857,4,4,0.09595375723
ENSG00000156284_CLDN8,CLDN8,0,1,9.1702406,9.809455986,-0.6392153857,0.02857142857,4,4,0.09595375723
ENSG00000156304_SCAF4,SCAF4,1,1,10.45129937,10.27465199,0.1766473794,0.02857142857,4,4,0.09595375723
ENSG00000156411_ATP5MPL,ATP5MPL,0,1,9.933958645,10.36399006,-0.4300314188,0.02857142857,4,4,0.09595375723
ENSG00000156463_SH3RF2,SH3RF2,1,1,10.45308348,10.18971786,0.2633656184,0.02857142857,4,4,0.09595375723
ENSG00000156467_UQCRB,UQCRB,0,1,11.13301399,11.75117701,-0.6181630158,0.02857142857,4,4,0.09595375723
ENSG00000156482_RPL30,RPL30,0,1,13.29236548,13.84943944,-0.5570739622,0.02857142857,4,4,0.09595375723
ENSG00000156508_EEF1A1,EEF1A1,0,1,17.82065788,18.37706695,-0.5564090622,0.02857142857,4,4,0.09595375723
ENSG00000156587_UBE2L6,UBE2L6,0,1,6.162419607,7.643120047,-1.48070044,0.02857142857,4,4,0.09595375723
ENSG00000156599_ZDHHC5,ZDHHC5,0,1,11.31811827,11.44340241,-0.1252841377,0.02857142857,4,4,0.09595375723
ENSG00000156639_ZFAND3,ZFAND3,0,1,9.922466374,10.29242078,-0.3699544051,0.02857142857,4,4,0.09595375723
ENSG00000156650_KAT6B,KAT6B,1,1,10.92090134,10.69161585,0.2292854912,0.02857142857,4,4,0.09595375723
ENSG00000156675_RAB11FIP1,RAB11FIP1,0,1,11.36332801,11.76118871,-0.3978607042,0.02857142857,4,4,0.09595375723
ENSG00000156689_GLYATL2,GLYATL2,0,1,5.914906453,7.995722709,-2.080816256,0.02857142857,4,4,0.09595375723
ENSG00000156697_UTP14A,UTP14A,0,1,10.02844566,10.32125224,-0.2928065842,0.02857142857,4,4,0.09595375723
ENSG00000156711_MAPK13,MAPK13,0,1,11.32977697,11.41206124,-0.08228427669,0.02857142857,4,4,0.09595375723
ENSG00000156860_FBRS,FBRS,1,1,11.24368741,11.06717201,0.1765153958,0.02857142857,4,4,0.09595375723
ENSG00000156873_PHKG2,PHKG2,1,1,9.459577292,8.390590134,1.068987158,0.02857142857,4,4,0.09595375723
ENSG00000156928_MALSU1,MALSU1,0,1,8.868613408,9.051850487,-0.1832370789,0.02857142857,4,4,0.09595375723
ENSG00000156983_BRPF1,BRPF1,1,1,9.631589077,9.330720492,0.3008685851,0.02857142857,4,4,0.09595375723
ENSG00000156990_RPUSD3,RPUSD3,1,1,9.85463477,9.603376035,0.2512587342,0.02857142857,4,4,0.09595375723
ENSG00000157064_NMNAT2,NMNAT2,0,1,6.592342399,7.178952323,-0.5866099246,0.02857142857,4,4,0.09595375723
ENSG00000157077_ZFYVE9,ZFYVE9,1,1,10.10355329,10.01334927,0.09020402235,0.02857142857,4,4,0.09595375723
ENSG00000157106_SMG1,SMG1,1,1,13.04912072,12.68638725,0.3627334711,0.02857142857,4,4,0.09595375723
ENSG00000157107_FCHO2,FCHO2,1,1,10.6506346,10.43308457,0.2175500258,0.02857142857,4,4,0.09595375723
ENSG00000157184_CPT2,CPT2,0,1,9.598792425,9.975696644,-0.3769042198,0.02857142857,4,4,0.09595375723
ENSG00000157212_PAXIP1,PAXIP1,1,1,9.594146233,9.453040979,0.1411052537,0.02857142857,4,4,0.09595375723
ENSG00000157214_STEAP2,STEAP2,0,1,7.333083718,8.873178695,-1.540094977,0.02857142857,4,4,0.09595375723
ENSG00000157216_SSBP3,SSBP3,0,1,8.955916958,9.192370447,-0.236453489,0.02857142857,4,4,0.09595375723
ENSG00000157224_CLDN12,CLDN12,0,1,10.00725656,10.61444927,-0.607192712,0.02857142857,4,4,0.09595375723
ENSG00000157227_MMP14,MMP14,1,1,11.57384245,11.38623219,0.1876102646,0.02857142857,4,4,0.09595375723
ENSG00000157240_FZD1,FZD1,0,1,7.433259235,8.115347063,-0.6820878278,0.02857142857,4,4,0.09595375723
ENSG00000157322_CLEC18A,CLEC18A,1,1,6.080006801,4.664115954,1.415890846,0.02857142857,4,4,0.09595375723
ENSG00000157343_ARMC12,ARMC12,1,1,4.626564189,3.754939513,0.8716246755,0.02857142857,4,4,0.09595375723
ENSG00000157353_FCSK,FCSK,1,1,9.573410645,9.105111545,0.4682991,0.02857142857,4,4,0.09595375723
ENSG00000157426_AASDH,AASDH,1,1,8.789950312,8.417876556,0.3720737566,0.02857142857,4,4,0.09595375723
ENSG00000157483_MYO1E,MYO1E,1,1,11.22394539,11.06868292,0.1552624683,0.02857142857,4,4,0.09595375723
ENSG00000157570_TSPAN18,TSPAN18,1,1,6.370685789,6.131571159,0.2391146303,0.02857142857,4,4,0.09595375723
ENSG00000157600_TMEM164,TMEM164,0,1,10.6922367,10.90769132,-0.2154546204,0.02857142857,4,4,0.09595375723
ENSG00000157613_CREB3L1,CREB3L1,0,1,2.326533299,4.379709271,-2.053175972,0.02857142857,4,4,0.09595375723
ENSG00000157617_C2CD2,C2CD2,1,1,10.80497934,10.58757378,0.2174055617,0.02857142857,4,4,0.09595375723
ENSG00000157637_SLC38A10,SLC38A10,1,1,11.21064193,10.7271714,0.4834705259,0.02857142857,4,4,0.09595375723
ENSG00000157765_SLC34A2,SLC34A2,0,1,7.090081574,9.436404124,-2.34632255,0.02857142857,4,4,0.09595375723
ENSG00000157796_WDR19,WDR19,1,1,10.3564902,9.977082427,0.3794077701,0.02857142857,4,4,0.09595375723
ENSG00000157827_FMNL2,FMNL2,1,1,11.31861507,11.14341828,0.1751967812,0.02857142857,4,4,0.09595375723
ENSG00000157881_PANK4,PANK4,1,1,8.016668119,7.603456941,0.413211178,0.02857142857,4,4,0.09595375723
ENSG00000157985_AGAP1,AGAP1,1,1,11.3041314,10.88608004,0.41805136,0.02857142857,4,4,0.09595375723
ENSG00000158023_WDR66,WDR66,1,1,5.998347791,4.768106818,1.230240973,0.02857142857,4,4,0.09595375723
ENSG00000158055_GRHL3,GRHL3,1,1,7.931275792,7.444922583,0.4863532083,0.02857142857,4,4,0.09595375723
ENSG00000158062_UBXN11,UBXN11,1,1,9.30219508,8.679266333,0.6229287473,0.02857142857,4,4,0.09595375723
ENSG00000158079_PTPDC1,PTPDC1,1,1,8.621249764,8.014146923,0.6071028405,0.02857142857,4,4,0.09595375723
ENSG00000158092_NCK1,NCK1,0,1,10.35389282,10.70740121,-0.3535083852,0.02857142857,4,4,0.09595375723
ENSG00000158163_DZIP1L,DZIP1L,1,1,8.066289098,7.030189256,1.036099842,0.02857142857,4,4,0.09595375723
ENSG00000158186_MRAS,MRAS,0,1,7.109845224,8.160427628,-1.050582403,0.02857142857,4,4,0.09595375723
ENSG00000158246_TENT5B,TENT5B,1,1,9.832746564,9.368339374,0.4644071905,0.02857142857,4,4,0.09595375723
ENSG00000158458_NRG2,NRG2,1,1,3.034495968,2.392705579,0.6417903895,0.02857142857,4,4,0.09595375723
ENSG00000158467_AHCYL2,AHCYL2,0,1,9.585097785,9.911865438,-0.3267676529,0.02857142857,4,4,0.09595375723
ENSG00000158526_TSR2,TSR2,0,1,8.658762917,8.851078388,-0.1923154717,0.02857142857,4,4,0.09595375723
ENSG00000158604_TMED4,TMED4,0,1,10.68213855,10.79357665,-0.1114380958,0.02857142857,4,4,0.09595375723
ENSG00000158623_COPG2,COPG2,0,1,9.304461847,9.56805117,-0.2635893225,0.02857142857,4,4,0.09595375723
ENSG00000158636_EMSY,EMSY,1,1,9.918985568,9.700969656,0.2180159122,0.02857142857,4,4,0.09595375723
ENSG00000158669_GPAT4,GPAT4,1,1,10.81135607,10.53858313,0.2727729381,0.02857142857,4,4,0.09595375723
ENSG00000158691_ZSCAN12,ZSCAN12,1,1,8.971035674,8.704391784,0.2666438905,0.02857142857,4,4,0.09595375723
ENSG00000158711_ELK4,ELK4,0,1,11.3835567,11.62073757,-0.2371808664,0.02857142857,4,4,0.09595375723
ENSG00000158717_RNF166,RNF166,1,1,7.853911589,7.478504357,0.3754072329,0.02857142857,4,4,0.09595375723
ENSG00000158769_F11R,F11R,0,1,11.65503632,11.92958535,-0.2745490265,0.02857142857,4,4,0.09595375723
ENSG00000158805_ZNF276,ZNF276,1,1,10.53906019,9.71677899,0.8222811977,0.02857142857,4,4,0.09595375723
ENSG00000158856_DMTN,DMTN,0,1,7.734064759,7.978692874,-0.2446281155,0.02857142857,4,4,0.09595375723
ENSG00000158863_FAM160B2,FAM160B2,1,1,10.8248941,10.1885661,0.6363279929,0.02857142857,4,4,0.09595375723
ENSG00000158882_TOMM40L,TOMM40L,0,1,8.332019654,8.553410637,-0.2213909833,0.02857142857,4,4,0.09595375723
ENSG00000159110_IFNAR2,IFNAR2,0,1,8.580495081,8.905253604,-0.3247585224,0.02857142857,4,4,0.09595375723
ENSG00000159111_MRPL10,MRPL10,0,1,9.680158832,9.956560995,-0.2764021624,0.02857142857,4,4,0.09595375723
ENSG00000159128_IFNGR2,IFNGR2,0,1,9.833947721,10.07803509,-0.2440873647,0.02857142857,4,4,0.09595375723
ENSG00000159140_SON,SON,0,1,13.19340444,13.26980227,-0.07639782789,0.02857142857,4,4,0.09595375723
ENSG00000159147_DONSON,DONSON,1,1,8.352898613,8.127043028,0.2258555852,0.02857142857,4,4,0.09595375723
ENSG00000159167_STC1,STC1,0,1,5.82047662,7.030335492,-1.209858872,0.02857142857,4,4,0.09595375723
ENSG00000159176_CSRP1,CSRP1,1,1,10.40169944,10.19482256,0.206876878,0.02857142857,4,4,0.09595375723
ENSG00000159200_RCAN1,RCAN1,0,1,7.612122726,8.23478472,-0.6226619935,0.02857142857,4,4,0.09595375723
ENSG00000159202_UBE2Z,UBE2Z,0,1,10.98262383,11.13843461,-0.1558107883,0.02857142857,4,4,0.09595375723
ENSG00000159228_CBR1,CBR1,0,1,9.845315001,10.1393599,-0.2940448986,0.02857142857,4,4,0.09595375723
ENSG00000159263_SIM2,SIM2,1,1,10.22420274,9.916976996,0.3072257415,0.02857142857,4,4,0.09595375723
ENSG00000159314_ARHGAP27,ARHGAP27,1,1,10.87434602,10.41103263,0.4633133894,0.02857142857,4,4,0.09595375723
ENSG00000159339_PADI4,PADI4,1,1,3.728242324,2.012073503,1.716168821,0.02857142857,4,4,0.09595375723
ENSG00000159346_ADIPOR1,ADIPOR1,0,1,10.75687642,11.06281068,-0.3059342666,0.02857142857,4,4,0.09595375723
ENSG00000159363_ATP13A2,ATP13A2,1,1,9.844529638,9.439886482,0.404643156,0.02857142857,4,4,0.09595375723
ENSG00000159377_PSMB4,PSMB4,0,1,11.03694739,11.28669459,-0.2497472064,0.02857142857,4,4,0.09595375723
ENSG00000159388_BTG2,BTG2,0,1,8.79949266,9.153630334,-0.3541376739,0.02857142857,4,4,0.09595375723
ENSG00000159588_CCDC17,CCDC17,1,1,7.221395106,5.748031926,1.47336318,0.02857142857,4,4,0.09595375723
ENSG00000159596_TMEM69,TMEM69,0,1,9.14563033,9.441462793,-0.2958324631,0.02857142857,4,4,0.09595375723
ENSG00000159658_EFCAB14,EFCAB14,0,1,11.41246605,11.8337229,-0.4212568545,0.02857142857,4,4,0.09595375723
ENSG00000159692_CTBP1,CTBP1,1,1,11.94407975,11.74559016,0.1984895918,0.02857142857,4,4,0.09595375723
ENSG00000159713_TPPP3,TPPP3,1,1,2.223765757,1.750243782,0.473521975,0.02857142857,4,4,0.09595375723
ENSG00000159720_ATP6V0D1,ATP6V0D1,0,1,10.50762971,10.77236599,-0.2647362837,0.02857142857,4,4,0.09595375723
ENSG00000159733_ZFYVE28,ZFYVE28,1,1,6.474528832,5.765322271,0.7092065612,0.02857142857,4,4,0.09595375723
ENSG00000159788_RGS12,RGS12,1,1,8.778370086,8.055419049,0.7229510368,0.02857142857,4,4,0.09595375723
ENSG00000159885_ZNF222,ZNF222,0,1,5.636878173,6.144310893,-0.5074327195,0.02857142857,4,4,0.09595375723
ENSG00000159899_NPR2,NPR2,1,1,7.108062888,6.058684776,1.049378112,0.02857142857,4,4,0.09595375723
ENSG00000159917_ZNF235,ZNF235,1,1,7.950867797,7.503000521,0.4478672762,0.02857142857,4,4,0.09595375723
ENSG00000159921_GNE,GNE,0,1,9.271156461,9.816427483,-0.545271022,0.02857142857,4,4,0.09595375723
ENSG00000159958_TNFRSF13C,TNFRSF13C,1,1,4.496971577,2.803094901,1.693876676,0.02857142857,4,4,0.09595375723
ENSG00000160050_CCDC28B,CCDC28B,0,1,5.912814929,6.351760627,-0.4389456976,0.02857142857,4,4,0.09595375723
ENSG00000160055_TMEM234,TMEM234,1,1,8.642224854,7.71748151,0.9247433438,0.02857142857,4,4,0.09595375723
ENSG00000160072_ATAD3B,ATAD3B,1,1,9.592846156,9.029231078,0.5636150775,0.02857142857,4,4,0.09595375723
ENSG00000160075_SSU72,SSU72,0,1,10.2204055,10.27929031,-0.05888480782,0.02857142857,4,4,0.09595375723
ENSG00000160087_UBE2J2,UBE2J2,1,1,9.120955205,8.844872034,0.2760831707,0.02857142857,4,4,0.09595375723
ENSG00000160113_NR2F6,NR2F6,0,1,11.10100766,11.32078879,-0.2197811283,0.02857142857,4,4,0.09595375723
ENSG00000160124_CCDC58,CCDC58,0,1,8.192738179,8.556033423,-0.3632952435,0.02857142857,4,4,0.09595375723
ENSG00000160131_VMA21,VMA21,0,1,10.30658425,10.76682407,-0.4602398226,0.02857142857,4,4,0.09595375723
ENSG00000160183_TMPRSS3,TMPRSS3,0,1,5.999891664,6.649496872,-0.6496052085,0.02857142857,4,4,0.09595375723
ENSG00000160193_WDR4,WDR4,1,1,9.559045964,8.947875046,0.6111709188,0.02857142857,4,4,0.09595375723
ENSG00000160211_G6PD,G6PD,1,1,10.68181172,10.35640826,0.3254034628,0.02857142857,4,4,0.09595375723
ENSG00000160213_CSTB,CSTB,0,1,11.76054977,12.37142833,-0.6108785635,0.02857142857,4,4,0.09595375723
ENSG00000160216_AGPAT3,AGPAT3,0,1,11.45319731,11.49295875,-0.03976143642,0.02857142857,4,4,0.09595375723
ENSG00000160218_TRAPPC10,TRAPPC10,1,1,10.79080095,10.45144279,0.3393581591,0.02857142857,4,4,0.09595375723
ENSG00000160229_ZNF66,ZNF66,1,1,7.60028002,6.971415391,0.6288646284,0.02857142857,4,4,0.09595375723
ENSG00000160271_RALGDS,RALGDS,1,1,10.55164675,10.04608478,0.505561965,0.02857142857,4,4,0.09595375723
ENSG00000160284_SPATC1L,SPATC1L,0,1,7.106983113,7.369952043,-0.2629689295,0.02857142857,4,4,0.09595375723
ENSG00000160293_VAV2,VAV2,1,1,10.52564117,10.29035893,0.235282237,0.02857142857,4,4,0.09595375723
ENSG00000160294_MCM3AP,MCM3AP,1,1,11.76258284,11.43057423,0.3320086053,0.02857142857,4,4,0.09595375723
ENSG00000160298_C21orf58,C21orf58,1,1,8.415945153,7.261830542,1.154114611,0.02857142857,4,4,0.09595375723
ENSG00000160299_PCNT,PCNT,1,1,11.90903925,10.9816202,0.927419049,0.02857142857,4,4,0.09595375723
ENSG00000160305_DIP2A,DIP2A,1,1,11.12257588,10.31757223,0.805003657,0.02857142857,4,4,0.09595375723
