gene,gene_symbol,auc,max_auc,mean_positive,mean_negative,mean_delta,pvalue,n_positive,n_negative,fdr
ENSG00000054179_ENTPD2,ENTPD2,0.3055555556,0.6944444444,7.252622382,7.564473747,-0.3118513651,0.3095238095,6,6,0.9064506451
ENSG00000054611_TBC1D22A,TBC1D22A,0.3055555556,0.6944444444,9.236192034,9.347034557,-0.1108425224,0.3095238095,6,6,0.9064506451
ENSG00000054965_FAM168A,FAM168A,0.3055555556,0.6944444444,9.526580499,9.738266078,-0.2116855788,0.3095238095,6,6,0.9064506451
ENSG00000054967_RELT,RELT,0.6944444444,0.6944444444,8.750397874,8.46782317,0.2825747035,0.3095238095,6,6,0.9064506451
ENSG00000055813_CCDC85A,CCDC85A,0.6944444444,0.6944444444,2.834791946,1.840698971,0.9940929755,0.3095238095,6,6,0.9064506451
ENSG00000056586_RC3H2,RC3H2,0.6944444444,0.6944444444,11.61758197,11.51681246,0.1007695098,0.3095238095,6,6,0.9064506451
ENSG00000057294_PKP2,PKP2,0.6944444444,0.6944444444,10.09397138,9.780978991,0.3129923891,0.3095238095,6,6,0.9064506451
ENSG00000058729_RIOK2,RIOK2,0.6944444444,0.6944444444,9.896244013,9.616049556,0.280194457,0.3095238095,6,6,0.9064506451
ENSG00000058804_NDC1,NDC1,0.6944444444,0.6944444444,11.22605649,10.83922199,0.3868345025,0.3095238095,6,6,0.9064506451
ENSG00000060558_GNA15,GNA15,0.3055555556,0.6944444444,9.583837775,9.758465289,-0.1746275139,0.3095238095,6,6,0.9064506451
ENSG00000063587_ZNF275,ZNF275,0.6944444444,0.6944444444,8.984651894,8.591457816,0.3931940786,0.3095238095,6,6,0.9064506451
ENSG00000064102_INTS13,INTS13,0.6944444444,0.6944444444,10.06450564,9.695519743,0.3689858959,0.3095238095,6,6,0.9064506451
ENSG00000064787_BCAS1,BCAS1,0.3055555556,0.6944444444,5.43291888,5.736789049,-0.3038701689,0.3095238095,6,6,0.9064506451
ENSG00000064933_PMS1,PMS1,0.6944444444,0.6944444444,9.190398796,8.827950844,0.3624479523,0.3095238095,6,6,0.9064506451
ENSG00000064995_TAF11,TAF11,0.6944444444,0.6944444444,8.714642666,8.616146258,0.09849640856,0.3095238095,6,6,0.9064506451
ENSG00000065978_YBX1,YBX1,0.6944444444,0.6944444444,14.63326347,14.38582539,0.2474380805,0.3095238095,6,6,0.9064506451
ENSG00000066230_SLC9A3,SLC9A3,0.6944444444,0.6944444444,8.241250094,7.954663084,0.2865870098,0.3095238095,6,6,0.9064506451
ENSG00000066629_EML1,EML1,0.6944444444,0.6944444444,4.085704629,3.615610423,0.4700942056,0.3095238095,6,6,0.9064506451
ENSG00000066739_ATG2B,ATG2B,0.6944444444,0.6944444444,10.28440592,9.940851585,0.3435543382,0.3095238095,6,6,0.9064506451
ENSG00000067560_RHOA,RHOA,0.3055555556,0.6944444444,13.61270553,13.84042874,-0.2277232072,0.3095238095,6,6,0.9064506451
ENSG00000068097_HEATR6,HEATR6,0.6944444444,0.6944444444,8.483922394,8.128599736,0.3553226578,0.3095238095,6,6,0.9064506451
ENSG00000068383_INPP5A,INPP5A,0.6944444444,0.6944444444,8.426258968,8.2479519,0.1783070683,0.3095238095,6,6,0.9064506451
ENSG00000068724_TTC7A,TTC7A,0.3055555556,0.6944444444,10.50908559,10.77276199,-0.2636763927,0.3095238095,6,6,0.9064506451
ENSG00000068745_IP6K2,IP6K2,0.3055555556,0.6944444444,10.26296017,10.46447663,-0.2015164646,0.3095238095,6,6,0.9064506451
ENSG00000068878_PSME4,PSME4,0.6944444444,0.6944444444,12.11720489,11.97921872,0.1379861673,0.3095238095,6,6,0.9064506451
ENSG00000071205_ARHGAP10,ARHGAP10,0.6944444444,0.6944444444,8.665477292,8.329352419,0.3361248732,0.3095238095,6,6,0.9064506451
ENSG00000071553_ATP6AP1,ATP6AP1,0.3055555556,0.6944444444,11.41625537,11.72519545,-0.3089400795,0.3095238095,6,6,0.9064506451
ENSG00000071575_TRIB2,TRIB2,0.6944444444,0.6944444444,9.084290878,8.906065941,0.1782249364,0.3095238095,6,6,0.9064506451
ENSG00000071967_CYBRD1,CYBRD1,0.3055555556,0.6944444444,12.07650832,12.357996,-0.2814876837,0.3095238095,6,6,0.9064506451
ENSG00000072310_SREBF1,SREBF1,0.3055555556,0.6944444444,12.38144653,12.62691228,-0.245465754,0.3095238095,6,6,0.9064506451
ENSG00000072954_TMEM38A,TMEM38A,0.3055555556,0.6944444444,8.242917466,8.412924618,-0.1700071515,0.3095238095,6,6,0.9064506451
ENSG00000073536_NLE1,NLE1,0.6944444444,0.6944444444,10.07809009,9.987131781,0.0909583081,0.3095238095,6,6,0.9064506451
ENSG00000074181_NOTCH3,NOTCH3,0.3055555556,0.6944444444,6.684315394,7.005418616,-0.3211032223,0.3095238095,6,6,0.9064506451
ENSG00000074211_PPP2R2C,PPP2R2C,0.6944444444,0.6944444444,8.522799617,8.198254138,0.3245454787,0.3095238095,6,6,0.9064506451
ENSG00000074755_ZZEF1,ZZEF1,0.3055555556,0.6944444444,10.87659625,11.05256426,-0.1759680102,0.3095238095,6,6,0.9064506451
ENSG00000075151_EIF4G3,EIF4G3,0.6944444444,0.6944444444,10.48486755,10.1713249,0.3135426482,0.3095238095,6,6,0.9064506451
ENSG00000075239_ACAT1,ACAT1,0.6944444444,0.6944444444,11.78573867,11.6690721,0.1166665699,0.3095238095,6,6,0.9064506451
ENSG00000075290_WNT8B,WNT8B,0.6944444444,0.6944444444,2.70688969,1.959781143,0.747108547,0.3095238095,6,6,0.9064506451
ENSG00000078043_PIAS2,PIAS2,0.6944444444,0.6944444444,8.955804353,8.749507849,0.2062965035,0.3095238095,6,6,0.9064506451
ENSG00000078674_PCM1,PCM1,0.6944444444,0.6944444444,11.4376634,11.29790297,0.139760432,0.3095238095,6,6,0.9064506451
ENSG00000078808_SDF4,SDF4,0.3055555556,0.6944444444,11.10794662,11.19363422,-0.08568759678,0.3095238095,6,6,0.9064506451
ENSG00000080603_SRCAP,SRCAP,0.3055555556,0.6944444444,11.92282523,12.10690368,-0.1840784476,0.3095238095,6,6,0.9064506451
ENSG00000080845_DLGAP4,DLGAP4,0.3055555556,0.6944444444,9.860539441,10.02942199,-0.1688825462,0.3095238095,6,6,0.9064506451
ENSG00000082512_TRAF5,TRAF5,0.6944444444,0.6944444444,8.651295518,8.417486522,0.2338089952,0.3095238095,6,6,0.9064506451
ENSG00000082996_RNF13,RNF13,0.6944444444,0.6944444444,9.840993723,9.650352624,0.1906410988,0.3095238095,6,6,0.9064506451
ENSG00000086015_MAST2,MAST2,0.6944444444,0.6944444444,10.40093456,10.28350442,0.1174301348,0.3095238095,6,6,0.9064506451
ENSG00000086062_B4GALT1,B4GALT1,0.3055555556,0.6944444444,14.07029846,14.38989776,-0.3195992996,0.3095238095,6,6,0.9064506451
ENSG00000086475_SEPHS1,SEPHS1,0.3055555556,0.6944444444,10.52400037,10.61354861,-0.08954824556,0.3095238095,6,6,0.9064506451
ENSG00000086717_PPEF1,PPEF1,0.6944444444,0.6944444444,2.332695977,1.603511883,0.7291840932,0.3095238095,6,6,0.9064506451
ENSG00000088280_ASAP3,ASAP3,0.3055555556,0.6944444444,8.887368365,9.499636892,-0.6122685271,0.3095238095,6,6,0.9064506451
ENSG00000089012_SIRPG,SIRPG,0.3055555556,0.6944444444,1.952034211,2.318165841,-0.3661316295,0.3095238095,6,6,0.9064506451
ENSG00000089022_MAPKAPK5,MAPKAPK5,0.6944444444,0.6944444444,9.695483827,9.435741518,0.2597423093,0.3095238095,6,6,0.9064506451
ENSG00000089127_OAS1,OAS1,0.6944444444,0.6944444444,9.719461609,9.495907517,0.2235540924,0.3095238095,6,6,0.9064506451
ENSG00000089505_CMTM1,CMTM1,0.6944444444,0.6944444444,4.875269829,4.625863445,0.2494063842,0.3095238095,6,6,0.9064506451
ENSG00000089597_GANAB,GANAB,0.3055555556,0.6944444444,13.43057267,13.58640024,-0.1558275743,0.3095238095,6,6,0.9064506451
ENSG00000090020_SLC9A1,SLC9A1,0.3055555556,0.6944444444,10.64244832,10.85916745,-0.2167191339,0.3095238095,6,6,0.9064506451
ENSG00000090339_ICAM1,ICAM1,0.3055555556,0.6944444444,7.491101126,7.839816119,-0.3487149933,0.3095238095,6,6,0.9064506451
ENSG00000091009_RBM27,RBM27,0.6944444444,0.6944444444,10.26861647,10.01185267,0.2567638004,0.3095238095,6,6,0.9064506451
ENSG00000092439_TRPM7,TRPM7,0.6944444444,0.6944444444,11.02067628,10.65233406,0.3683422179,0.3095238095,6,6,0.9064506451
ENSG00000094914_AAAS,AAAS,0.3055555556,0.6944444444,9.72255294,9.789094294,-0.06654135397,0.3095238095,6,6,0.9064506451
ENSG00000094916_CBX5,CBX5,0.3055555556,0.6944444444,12.54613765,12.67051678,-0.124379132,0.3095238095,6,6,0.9064506451
ENSG00000099203_TMED1,TMED1,0.3055555556,0.6944444444,9.050035779,9.162197371,-0.1121615921,0.3095238095,6,6,0.9064506451
ENSG00000099246_RAB18,RAB18,0.6944444444,0.6944444444,10.41636725,10.3042313,0.1121359509,0.3095238095,6,6,0.9064506451
ENSG00000099822_HCN2,HCN2,0.3055555556,0.6944444444,4.674804758,5.167291883,-0.4924871257,0.3095238095,6,6,0.9064506451
ENSG00000099937_SERPIND1,SERPIND1,0.6944444444,0.6944444444,3.397922229,2.976988315,0.4209339137,0.3095238095,6,6,0.9064506451
ENSG00000100060_MFNG,MFNG,0.6944444444,0.6944444444,6.373584436,6.095838785,0.2777456506,0.3095238095,6,6,0.9064506451
ENSG00000100068_LRP5L,LRP5L,0.6944444444,0.6944444444,6.929935726,6.553614609,0.3763211163,0.3095238095,6,6,0.9064506451
ENSG00000100311_PDGFB,PDGFB,0.3055555556,0.6944444444,6.303867982,6.569584649,-0.2657166669,0.3095238095,6,6,0.9064506451
ENSG00000100330_MTMR3,MTMR3,0.3055555556,0.6944444444,9.690474387,9.960761805,-0.2702874179,0.3095238095,6,6,0.9064506451
ENSG00000100342_APOL1,APOL1,0.3055555556,0.6944444444,5.035098439,5.387240479,-0.3521420407,0.3095238095,6,6,0.9064506451
ENSG00000100376_FAM118A,FAM118A,0.6944444444,0.6944444444,8.357277025,8.074240757,0.2830362676,0.3095238095,6,6,0.9064506451
ENSG00000100401_RANGAP1,RANGAP1,0.6944444444,0.6944444444,11.4427003,11.22262233,0.2200779726,0.3095238095,6,6,0.9064506451
ENSG00000100412_ACO2,ACO2,0.3055555556,0.6944444444,12.03059905,12.18584306,-0.1552440094,0.3095238095,6,6,0.9064506451
ENSG00000100429_HDAC10,HDAC10,0.3055555556,0.6944444444,9.392496684,9.559083251,-0.1665865674,0.3095238095,6,6,0.9064506451
ENSG00000100567_PSMA3,PSMA3,0.6944444444,0.6944444444,11.01277951,10.87295155,0.1398279659,0.3095238095,6,6,0.9064506451
ENSG00000100575_TIMM9,TIMM9,0.6944444444,0.6944444444,10.23432527,10.00754887,0.2267764041,0.3095238095,6,6,0.9064506451
ENSG00000100605_ITPK1,ITPK1,0.3055555556,0.6944444444,11.41969981,11.61618725,-0.1964874395,0.3095238095,6,6,0.9064506451
ENSG00000100647_SUSD6,SUSD6,0.3055555556,0.6944444444,9.791777724,10.01402873,-0.2222510051,0.3095238095,6,6,0.9064506451
ENSG00000100739_BDKRB1,BDKRB1,0.3055555556,0.6944444444,1.799423691,1.963568494,-0.1641448031,0.3095238095,6,6,0.9064506451
ENSG00000100784_RPS6KA5,RPS6KA5,0.6944444444,0.6944444444,7.091286321,6.917447454,0.1738388672,0.3095238095,6,6,0.9064506451
ENSG00000100804_PSMB5,PSMB5,0.6944444444,0.6944444444,11.7345931,11.64986683,0.08472627407,0.3095238095,6,6,0.9064506451
ENSG00000100890_PRORP,PRORP,0.6944444444,0.6944444444,10.38436317,10.21087356,0.1734896027,0.3095238095,6,6,0.9064506451
ENSG00000100916_BRMS1L,BRMS1L,0.6944444444,0.6944444444,8.265462504,8.030780791,0.2346817123,0.3095238095,6,6,0.9064506451
ENSG00000101109_STK4,STK4,0.6944444444,0.6944444444,10.33562076,10.12031785,0.2153029125,0.3095238095,6,6,0.9064506451
ENSG00000101337_TM9SF4,TM9SF4,0.3055555556,0.6944444444,11.21260321,11.314035,-0.1014317953,0.3095238095,6,6,0.9064506451
ENSG00000101413_RPRD1B,RPRD1B,0.6944444444,0.6944444444,9.829474211,9.688792572,0.140681639,0.3095238095,6,6,0.9064506451
ENSG00000101442_ACTR5,ACTR5,0.6944444444,0.6944444444,8.787253392,8.523079306,0.264174086,0.3095238095,6,6,0.9064506451
ENSG00000101445_PPP1R16B,PPP1R16B,0.3055555556,0.6944444444,3.765556556,4.468424549,-0.7028679927,0.3095238095,6,6,0.9064506451
ENSG00000101473_ACOT8,ACOT8,0.3055555556,0.6944444444,8.339512737,8.458963956,-0.1194512181,0.3095238095,6,6,0.9064506451
ENSG00000101574_METTL4,METTL4,0.6944444444,0.6944444444,8.126696773,7.972265776,0.1544309973,0.3095238095,6,6,0.9064506451
ENSG00000101846_STS,STS,0.3055555556,0.6944444444,9.451469774,9.652891227,-0.2014214533,0.3095238095,6,6,0.9064506451
ENSG00000102119_EMD,EMD,0.6944444444,0.6944444444,11.01155472,10.85858573,0.15296899,0.3095238095,6,6,0.9064506451
ENSG00000102178_UBL4A,UBL4A,0.6944444444,0.6944444444,10.10786595,9.791787025,0.3160789231,0.3095238095,6,6,0.9064506451
ENSG00000102312_PORCN,PORCN,0.3055555556,0.6944444444,8.671578606,8.833180513,-0.1616019065,0.3095238095,6,6,0.9064506451
ENSG00000102606_ARHGEF7,ARHGEF7,0.6944444444,0.6944444444,9.352286541,9.213108683,0.1391778577,0.3095238095,6,6,0.9064506451
ENSG00000102786_INTS6,INTS6,0.6944444444,0.6944444444,11.43433052,11.2955505,0.1387800195,0.3095238095,6,6,0.9064506451
ENSG00000103005_USB1,USB1,0.3055555556,0.6944444444,10.13410445,10.2600643,-0.1259598488,0.3095238095,6,6,0.9064506451
ENSG00000103111_MON1B,MON1B,0.3055555556,0.6944444444,11.28952225,11.57537562,-0.2858533626,0.3095238095,6,6,0.9064506451
ENSG00000103249_CLCN7,CLCN7,0.3055555556,0.6944444444,10.73794148,10.82890218,-0.09096070602,0.3095238095,6,6,0.9064506451
ENSG00000103266_STUB1,STUB1,0.3055555556,0.6944444444,10.91056653,11.00120345,-0.09063692216,0.3095238095,6,6,0.9064506451
ENSG00000103540_CCP110,CCP110,0.6944444444,0.6944444444,9.392758447,9.049322654,0.3434357924,0.3095238095,6,6,0.9064506451
ENSG00000104299_INTS9,INTS9,0.6944444444,0.6944444444,8.311406643,8.13991418,0.1714924629,0.3095238095,6,6,0.9064506451
ENSG00000104331_IMPAD1,IMPAD1,0.6944444444,0.6944444444,11.86790236,11.76808074,0.09982162136,0.3095238095,6,6,0.9064506451
ENSG00000104356_POP1,POP1,0.6944444444,0.6944444444,9.26937596,9.089454481,0.1799214797,0.3095238095,6,6,0.9064506451
ENSG00000104497_SNX16,SNX16,0.3055555556,0.6944444444,7.774791876,7.889028637,-0.1142367603,0.3095238095,6,6,0.9064506451
ENSG00000104671_DCTN6,DCTN6,0.6944444444,0.6944444444,9.767146092,9.614534613,0.1526114788,0.3095238095,6,6,0.9064506451
ENSG00000104756_KCTD9,KCTD9,0.6944444444,0.6944444444,10.57340813,10.44623594,0.127172188,0.3095238095,6,6,0.9064506451
ENSG00000104915_STX10,STX10,0.3055555556,0.6944444444,9.845859189,9.984437402,-0.1385782132,0.3095238095,6,6,0.9064506451
ENSG00000104936_DMPK,DMPK,0.3055555556,0.6944444444,9.743404395,10.11440874,-0.3710043467,0.3095238095,6,6,0.9064506451
ENSG00000104979_C19orf53,C19orf53,0.6944444444,0.6944444444,10.64204198,10.45607712,0.1859648552,0.3095238095,6,6,0.9064506451
ENSG00000105223_PLD3,PLD3,0.3055555556,0.6944444444,11.2286118,11.57378041,-0.3451686146,0.3095238095,6,6,0.9064506451
ENSG00000105254_TBCB,TBCB,0.3055555556,0.6944444444,9.644236838,9.780538754,-0.136301916,0.3095238095,6,6,0.9064506451
ENSG00000105323_HNRNPUL1,HNRNPUL1,0.3055555556,0.6944444444,12.45181266,12.57222698,-0.1204143222,0.3095238095,6,6,0.9064506451
ENSG00000105339_DENND3,DENND3,0.3055555556,0.6944444444,9.720045569,10.00662815,-0.2865825834,0.3095238095,6,6,0.9064506451
ENSG00000105427_CNFN,CNFN,0.3055555556,0.6944444444,6.484859995,6.918362472,-0.4335024777,0.3095238095,6,6,0.9064506451
ENSG00000105443_CYTH2,CYTH2,0.3055555556,0.6944444444,10.82843485,11.16241978,-0.3339849269,0.3095238095,6,6,0.9064506451
ENSG00000105509_HAS1,HAS1,0.6944444444,0.6944444444,3.031403787,2.452026976,0.5793768111,0.3095238095,6,6,0.9064506451
ENSG00000105552_BCAT2,BCAT2,0.3055555556,0.6944444444,9.958976017,10.09833719,-0.1393611684,0.3095238095,6,6,0.9064506451
ENSG00000105643_ARRDC2,ARRDC2,0.3055555556,0.6944444444,9.82784103,9.983011705,-0.1551706753,0.3095238095,6,6,0.9064506451
ENSG00000105726_ATP13A1,ATP13A1,0.3055555556,0.6944444444,11.00689744,11.11972484,-0.1128274023,0.3095238095,6,6,0.9064506451
ENSG00000105983_LMBR1,LMBR1,0.6944444444,0.6944444444,10.29036282,10.08338819,0.2069746268,0.3095238095,6,6,0.9064506451
ENSG00000106263_EIF3B,EIF3B,0.6944444444,0.6944444444,13.06557103,12.90292588,0.1626451569,0.3095238095,6,6,0.9064506451
ENSG00000106330_MOSPD3,MOSPD3,0.3055555556,0.6944444444,8.030879444,8.407541312,-0.3766618678,0.3095238095,6,6,0.9064506451
ENSG00000106333_PCOLCE,PCOLCE,0.3055555556,0.6944444444,5.14476656,5.595990936,-0.4512243762,0.3095238095,6,6,0.9064506451
ENSG00000106538_RARRES2,RARRES2,0.3055555556,0.6944444444,6.165862772,6.607541368,-0.4416785956,0.3095238095,6,6,0.9064506451
ENSG00000106628_POLD2,POLD2,0.6944444444,0.6944444444,11.91220169,11.78238013,0.1298215602,0.3095238095,6,6,0.9064506451
ENSG00000106829_TLE4,TLE4,0.3055555556,0.6944444444,8.257646417,8.405234308,-0.1475878911,0.3095238095,6,6,0.9064506451
ENSG00000106948_AKNA,AKNA,0.6944444444,0.6944444444,7.47722202,7.121036163,0.3561858567,0.3095238095,6,6,0.9064506451
ENSG00000107130_NCS1,NCS1,0.6944444444,0.6944444444,10.52287897,10.22411549,0.2987634763,0.3095238095,6,6,0.9064506451
ENSG00000107175_CREB3,CREB3,0.3055555556,0.6944444444,9.290153489,9.363146601,-0.07299311264,0.3095238095,6,6,0.9064506451
ENSG00000107625_DDX50,DDX50,0.6944444444,0.6944444444,9.922853746,9.760297623,0.1625561234,0.3095238095,6,6,0.9064506451
ENSG00000107731_UNC5B,UNC5B,0.3055555556,0.6944444444,11.92002004,12.23580202,-0.3157819761,0.3095238095,6,6,0.9064506451
ENSG00000107742_SPOCK2,SPOCK2,0.3055555556,0.6944444444,5.401534295,5.806435324,-0.4049010286,0.3095238095,6,6,0.9064506451
ENSG00000107798_LIPA,LIPA,0.6944444444,0.6944444444,11.47729175,11.31253619,0.1647555634,0.3095238095,6,6,0.9064506451
ENSG00000107872_FBXL15,FBXL15,0.3055555556,0.6944444444,8.617068252,8.775376716,-0.158308464,0.3095238095,6,6,0.9064506451
ENSG00000107957_SH3PXD2A,SH3PXD2A,0.3055555556,0.6944444444,13.00294216,13.21414457,-0.2112024031,0.3095238095,6,6,0.9064506451
ENSG00000108468_CBX1,CBX1,0.6944444444,0.6944444444,10.48093856,10.37583963,0.1050989333,0.3095238095,6,6,0.9064506451
ENSG00000108506_INTS2,INTS2,0.6944444444,0.6944444444,9.386312167,9.196796112,0.1895160544,0.3095238095,6,6,0.9064506451
ENSG00000108528_SLC25A11,SLC25A11,0.3055555556,0.6944444444,9.689245565,9.831610671,-0.1423651067,0.3095238095,6,6,0.9064506451
ENSG00000108590_MED31,MED31,0.6944444444,0.6944444444,7.701002874,7.493895981,0.2071068933,0.3095238095,6,6,0.9064506451
ENSG00000108641_B9D1,B9D1,0.6944444444,0.6944444444,8.137361224,7.851742946,0.2856182778,0.3095238095,6,6,0.9064506451
ENSG00000109270_LAMTOR3,LAMTOR3,0.3055555556,0.6944444444,9.848133779,9.895505133,-0.04737135403,0.3095238095,6,6,0.9064506451
ENSG00000109670_FBXW7,FBXW7,0.6944444444,0.6944444444,9.927510654,9.739980345,0.1875303095,0.3095238095,6,6,0.9064506451
ENSG00000109917_ZPR1,ZPR1,0.6944444444,0.6944444444,11.26272558,10.94669698,0.3160286068,0.3095238095,6,6,0.9064506451
ENSG00000109919_MTCH2,MTCH2,0.6944444444,0.6944444444,11.11321139,11.05329514,0.05991624343,0.3095238095,6,6,0.9064506451
ENSG00000110958_PTGES3,PTGES3,0.6944444444,0.6944444444,13.0039917,12.84087618,0.1631155138,0.3095238095,6,6,0.9064506451
ENSG00000111011_RSRC2,RSRC2,0.6944444444,0.6944444444,10.62772178,10.48261678,0.1451050033,0.3095238095,6,6,0.9064506451
ENSG00000111203_ITFG2,ITFG2,0.6944444444,0.6944444444,8.114817414,7.920153692,0.1946637219,0.3095238095,6,6,0.9064506451
ENSG00000111641_NOP2,NOP2,0.6944444444,0.6944444444,11.43603975,11.08205002,0.3539897239,0.3095238095,6,6,0.9064506451
ENSG00000111676_ATN1,ATN1,0.3055555556,0.6944444444,11.39602633,11.60923952,-0.2132131873,0.3095238095,6,6,0.9064506451
ENSG00000111711_GOLT1B,GOLT1B,0.6944444444,0.6944444444,9.899253191,9.77367929,0.1255739007,0.3095238095,6,6,0.9064506451
ENSG00000111799_COL12A1,COL12A1,0.3055555556,0.6944444444,13.81491505,13.91044298,-0.0955279361,0.3095238095,6,6,0.9064506451
ENSG00000112186_CAP2,CAP2,0.3055555556,0.6944444444,7.017304517,7.209667036,-0.1923625191,0.3095238095,6,6,0.9064506451
ENSG00000112242_E2F3,E2F3,0.6944444444,0.6944444444,9.542671574,9.221942446,0.3207291282,0.3095238095,6,6,0.9064506451
ENSG00000112394_SLC16A10,SLC16A10,0.6944444444,0.6944444444,2.703542772,2.34692612,0.3566166529,0.3095238095,6,6,0.9064506451
ENSG00000112739_PRPF4B,PRPF4B,0.6944444444,0.6944444444,11.59217797,11.39663027,0.1955477054,0.3095238095,6,6,0.9064506451
ENSG00000112787_FBRSL1,FBRSL1,0.3055555556,0.6944444444,11.20040733,11.2746702,-0.07426286432,0.3095238095,6,6,0.9064506451
ENSG00000113048_MRPS27,MRPS27,0.6944444444,0.6944444444,11.84303761,11.71193542,0.1311021876,0.3095238095,6,6,0.9064506451
ENSG00000113369_ARRDC3,ARRDC3,0.3055555556,0.6944444444,11.17829243,11.32305368,-0.1447612494,0.3095238095,6,6,0.9064506451
ENSG00000113593_PPWD1,PPWD1,0.6944444444,0.6944444444,8.759887813,8.509751315,0.2501364973,0.3095238095,6,6,0.9064506451
ENSG00000113638_TTC33,TTC33,0.3055555556,0.6944444444,8.707930603,8.900019372,-0.1920887693,0.3095238095,6,6,0.9064506451
ENSG00000113742_CPEB4,CPEB4,0.3055555556,0.6944444444,10.17581623,10.4522448,-0.2764285695,0.3095238095,6,6,0.9064506451
ENSG00000113758_DBN1,DBN1,0.3055555556,0.6944444444,10.26621335,10.45913408,-0.1929207306,0.3095238095,6,6,0.9064506451
ENSG00000114098_ARMC8,ARMC8,0.6944444444,0.6944444444,9.385995072,9.098559213,0.2874358586,0.3095238095,6,6,0.9064506451
ENSG00000114126_TFDP2,TFDP2,0.3055555556,0.6944444444,9.87901606,10.05676044,-0.1777443748,0.3095238095,6,6,0.9064506451
ENSG00000114209_PDCD10,PDCD10,0.6944444444,0.6944444444,9.571492601,9.294606704,0.2768858969,0.3095238095,6,6,0.9064506451
ENSG00000114737_CISH,CISH,0.6944444444,0.6944444444,6.220358939,5.64698037,0.5733785691,0.3095238095,6,6,0.9064506451
ENSG00000115042_FAHD2A,FAHD2A,0.6944444444,0.6944444444,9.587825673,9.48020707,0.107618603,0.3095238095,6,6,0.9064506451
ENSG00000115234_SNX17,SNX17,0.3055555556,0.6944444444,10.54730054,10.75125597,-0.2039554259,0.3095238095,6,6,0.9064506451
ENSG00000115271_GCA,GCA,0.3055555556,0.6944444444,6.825696614,7.086754152,-0.2610575386,0.3095238095,6,6,0.9064506451
ENSG00000115286_NDUFS7,NDUFS7,0.3055555556,0.6944444444,10.37042239,10.61485592,-0.2444335298,0.3095238095,6,6,0.9064506451
ENSG00000115368_WDR75,WDR75,0.6944444444,0.6944444444,10.44027091,10.01792444,0.4223464744,0.3095238095,6,6,0.9064506451
ENSG00000115504_EHBP1,EHBP1,0.6944444444,0.6944444444,10.17351172,9.948202234,0.2253094887,0.3095238095,6,6,0.9064506451
ENSG00000115648_MLPH,MLPH,0.3055555556,0.6944444444,10.39557398,10.51544628,-0.1198722997,0.3095238095,6,6,0.9064506451
ENSG00000115850_LCT,LCT,0.6944444444,0.6944444444,2.694909888,1.827258762,0.8676511257,0.3095238095,6,6,0.9064506451
ENSG00000115970_THADA,THADA,0.6944444444,0.6944444444,10.12030878,9.811516352,0.3087924317,0.3095238095,6,6,0.9064506451
ENSG00000116151_MORN1,MORN1,0.3055555556,0.6944444444,6.728501938,6.863856578,-0.1353546398,0.3095238095,6,6,0.9064506451
ENSG00000116539_ASH1L,ASH1L,0.6944444444,0.6944444444,11.29461982,11.00607756,0.2885422607,0.3095238095,6,6,0.9064506451
ENSG00000116663_FBXO6,FBXO6,0.6944444444,0.6944444444,7.013108859,6.842848653,0.1702602055,0.3095238095,6,6,0.9064506451
ENSG00000116678_LEPR,LEPR,0.3055555556,0.6944444444,9.488425534,9.675386281,-0.1869607473,0.3095238095,6,6,0.9064506451
ENSG00000116783_TNNI3K,TNNI3K,0.3055555556,0.6944444444,3.244640236,3.647677436,-0.4030371998,0.3095238095,6,6,0.9064506451
ENSG00000116786_PLEKHM2,PLEKHM2,0.3055555556,0.6944444444,9.281994349,9.503105464,-0.2211111149,0.3095238095,6,6,0.9064506451
ENSG00000116793_PHTF1,PHTF1,0.3055555556,0.6944444444,7.853873924,8.018589898,-0.1647159741,0.3095238095,6,6,0.9064506451
ENSG00000116871_MAP7D1,MAP7D1,0.3055555556,0.6944444444,10.96118026,11.11711285,-0.1559325948,0.3095238095,6,6,0.9064506451
ENSG00000116918_TSNAX,TSNAX,0.6944444444,0.6944444444,10.10471811,10.03036393,0.07435417966,0.3095238095,6,6,0.9064506451
ENSG00000116954_RRAGC,RRAGC,0.3055555556,0.6944444444,9.453914699,9.652666533,-0.1987518344,0.3095238095,6,6,0.9064506451
ENSG00000117036_ETV3,ETV3,0.3055555556,0.6944444444,10.85794962,11.00723676,-0.1492871332,0.3095238095,6,6,0.9064506451
ENSG00000117118_SDHB,SDHB,0.6944444444,0.6944444444,10.43544631,10.34044896,0.09499734665,0.3095238095,6,6,0.9064506451
ENSG00000117155_SSX2IP,SSX2IP,0.6944444444,0.6944444444,9.384186371,9.134797401,0.2493889703,0.3095238095,6,6,0.9064506451
ENSG00000117226_GBP3,GBP3,0.3055555556,0.6944444444,8.28803572,8.501696924,-0.2136612043,0.3095238095,6,6,0.9064506451
ENSG00000117228_GBP1,GBP1,0.3055555556,0.6944444444,6.27919321,6.350798123,-0.07160491302,0.3095238095,6,6,0.9064506451
ENSG00000117394_SLC2A1,SLC2A1,0.3055555556,0.6944444444,11.64149969,11.77352127,-0.1320215812,0.3095238095,6,6,0.9064506451
ENSG00000117408_IPO13,IPO13,0.3055555556,0.6944444444,10.08042511,10.20719658,-0.1267714695,0.3095238095,6,6,0.9064506451
