gene,gene_symbol,auc,max_auc,mean_positive,mean_negative,mean_delta,pvalue,n_positive,n_negative,fdr
ENSG00000147124_ZNF41,ZNF41,0.1875,0.8125,8.368817323,8.470143874,-0.1013265517,0.2,4,4,0.7407564811
ENSG00000147439_BIN3,BIN3,0.8125,0.8125,8.846399746,8.694200769,0.1521989776,0.2,4,4,0.7407564811
ENSG00000147526_TACC1,TACC1,0.1875,0.8125,11.73982664,11.85050348,-0.1106768355,0.2,4,4,0.7407564811
ENSG00000147894_C9orf72,C9orf72,0.1875,0.8125,8.152053414,8.33190206,-0.1798486456,0.2,4,4,0.7407564811
ENSG00000148308_GTF3C5,GTF3C5,0.8125,0.8125,10.17544152,10.05611783,0.1193236896,0.2,4,4,0.7407564811
ENSG00000148444_COMMD3,COMMD3,0.1875,0.8125,9.891156544,10.02583808,-0.1346815379,0.2,4,4,0.7407564811
ENSG00000148572_NRBF2,NRBF2,0.1875,0.8125,8.686948221,8.775422263,-0.08847404171,0.2,4,4,0.7407564811
ENSG00000148803_FUOM,FUOM,0.8125,0.8125,7.44220402,7.256201796,0.1860022247,0.2,4,4,0.7407564811
ENSG00000148832_PAOX,PAOX,0.1875,0.8125,2.116557088,2.66723276,-0.550675672,0.2,4,4,0.7407564811
ENSG00000148925_BTBD10,BTBD10,0.1875,0.8125,9.184986428,9.293723625,-0.1087371968,0.2,4,4,0.7407564811
ENSG00000149196_HIKESHI,HIKESHI,0.1875,0.8125,9.339954167,9.441045016,-0.101090849,0.2,4,4,0.7407564811
ENSG00000149346_SLX4IP,SLX4IP,0.1875,0.8125,8.583342342,8.757822609,-0.1744802677,0.2,4,4,0.7407564811
ENSG00000149489_ROM1,ROM1,0.1875,0.8125,5.777141743,6.109042928,-0.331901185,0.2,4,4,0.7407564811
ENSG00000149679_CABLES2,CABLES2,0.8125,0.8125,6.886068836,6.613951903,0.2721169332,0.2,4,4,0.7407564811
ENSG00000149782_PLCB3,PLCB3,0.8125,0.8125,11.07803492,10.94951278,0.128522146,0.2,4,4,0.7407564811
ENSG00000149922_TBX6,TBX6,0.1875,0.8125,4.100337764,4.565479765,-0.4651420009,0.2,4,4,0.7407564811
ENSG00000150347_ARID5B,ARID5B,0.1875,0.8125,10.99574722,11.40055776,-0.4048105362,0.2,4,4,0.7407564811
ENSG00000150394_CDH8,CDH8,0.1875,0.8125,1.030461808,1.895073655,-0.8646118474,0.2,4,4,0.7407564811
ENSG00000150760_DOCK1,DOCK1,0.1875,0.8125,11.17676547,11.21492898,-0.03816351337,0.2,4,4,0.7407564811
ENSG00000150773_PIH1D2,PIH1D2,0.1875,0.8125,4.433700135,4.906858691,-0.4731585563,0.2,4,4,0.7407564811
ENSG00000150907_FOXO1,FOXO1,0.8125,0.8125,9.975167702,9.899577748,0.075589954,0.2,4,4,0.7407564811
ENSG00000150991_UBC,UBC,0.1875,0.8125,14.01272688,14.12050954,-0.1077826638,0.2,4,4,0.7407564811
ENSG00000151092_NGLY1,NGLY1,0.1875,0.8125,9.695566304,9.784466654,-0.08890034977,0.2,4,4,0.7407564811
ENSG00000151116_UEVLD,UEVLD,0.1875,0.8125,9.425766932,9.525421692,-0.09965475931,0.2,4,4,0.7407564811
ENSG00000151131_C12orf45,C12orf45,0.8125,0.8125,10.77770817,10.71412583,0.06358234091,0.2,4,4,0.7407564811
ENSG00000151458_ANKRD50,ANKRD50,0.1875,0.8125,11.35241736,11.55108452,-0.1986671657,0.2,4,4,0.7407564811
ENSG00000151881_TMEM267,TMEM267,0.1875,0.8125,8.46262227,8.565932885,-0.1033106145,0.2,4,4,0.7407564811
ENSG00000152292_SH2D6,SH2D6,0.1875,0.8125,1.497384795,1.940630795,-0.4432459996,0.2,4,4,0.7407564811
ENSG00000152380_FAM151B,FAM151B,0.1875,0.8125,5.03301933,5.179321822,-0.1463024918,0.2,4,4,0.7407564811
ENSG00000152409_JMY,JMY,0.1875,0.8125,10.58822529,10.70417378,-0.1159484817,0.2,4,4,0.7407564811
ENSG00000152669_CCNO,CCNO,0.8125,0.8125,8.204194402,8.071877889,0.1323165132,0.2,4,4,0.7407564811
ENSG00000152804_HHEX,HHEX,0.8125,0.8125,6.078742134,5.63257884,0.4461632934,0.2,4,4,0.7407564811
ENSG00000152939_MARVELD2,MARVELD2,0.8125,0.8125,10.61543335,10.55850052,0.05693282734,0.2,4,4,0.7407564811
ENSG00000152952_PLOD2,PLOD2,0.1875,0.8125,11.57200607,11.72663339,-0.1546273253,0.2,4,4,0.7407564811
ENSG00000152990_ADGRA3,ADGRA3,0.1875,0.8125,11.770894,11.85161296,-0.08071895959,0.2,4,4,0.7407564811
ENSG00000153250_RBMS1,RBMS1,0.8125,0.8125,10.89240428,10.80053296,0.09187131494,0.2,4,4,0.7407564811
ENSG00000153574_RPIA,RPIA,0.8125,0.8125,9.526141353,9.283072281,0.2430690721,0.2,4,4,0.7407564811
ENSG00000153802_TMPRSS11D,TMPRSS11D,0.8125,0.8125,1.921346866,1.034204753,0.8871421128,0.2,4,4,0.7407564811
ENSG00000153976_HS3ST3A1,HS3ST3A1,0.8125,0.8125,6.680529625,6.357433232,0.3230963933,0.2,4,4,0.7407564811
ENSG00000154059_IMPACT,IMPACT,0.1875,0.8125,10.19242453,10.33184261,-0.1394180757,0.2,4,4,0.7407564811
ENSG00000154262_ABCA6,ABCA6,0.1875,0.8125,4.837538747,5.18011989,-0.3425811426,0.2,4,4,0.7407564811
ENSG00000154277_UCHL1,UCHL1,0.8125,0.8125,3.233888057,2.899198653,0.3346894038,0.2,4,4,0.7407564811
ENSG00000154319_FAM167A,FAM167A,0.1875,0.8125,5.86284727,6.307501708,-0.444654438,0.2,4,4,0.7407564811
ENSG00000154640_BTG3,BTG3,0.8125,0.8125,8.957506356,8.740832953,0.2166734034,0.2,4,4,0.7407564811
ENSG00000154764_WNT7A,WNT7A,0.8125,0.8125,4.290124829,3.283794508,1.00633032,0.2,4,4,0.7407564811
ENSG00000155099_PIP4P2,PIP4P2,0.1875,0.8125,6.25004425,6.54396849,-0.2939242394,0.2,4,4,0.7407564811
ENSG00000155463_OXA1L,OXA1L,0.1875,0.8125,11.40419046,11.4510394,-0.04684893888,0.2,4,4,0.7407564811
ENSG00000155465_SLC7A7,SLC7A7,0.8125,0.8125,2.275514059,1.477994899,0.7975191597,0.2,4,4,0.7407564811
ENSG00000155957_TMBIM4,TMBIM4,0.1875,0.8125,9.114107615,9.310570425,-0.1964628097,0.2,4,4,0.7407564811
ENSG00000156026_MCU,MCU,0.1875,0.8125,10.03182093,10.08748156,-0.05566063116,0.2,4,4,0.7407564811
ENSG00000156171_DRAM2,DRAM2,0.1875,0.8125,10.58906447,10.76384242,-0.1747779516,0.2,4,4,0.7407564811
ENSG00000156502_SUPV3L1,SUPV3L1,0.8125,0.8125,10.06347269,9.94102268,0.1224500125,0.2,4,4,0.7407564811
ENSG00000156504_FAM122B,FAM122B,0.8125,0.8125,9.631263349,9.607766084,0.02349726589,0.2,4,4,0.7407564811
ENSG00000156599_ZDHHC5,ZDHHC5,0.8125,0.8125,11.58755286,11.49505672,0.0924961384,0.2,4,4,0.7407564811
ENSG00000156642_NPTN,NPTN,0.1875,0.8125,11.36951781,11.43058345,-0.06106564705,0.2,4,4,0.7407564811
ENSG00000156650_KAT6B,KAT6B,0.1875,0.8125,10.3791508,10.59838516,-0.2192343587,0.2,4,4,0.7407564811
ENSG00000156671_SAMD8,SAMD8,0.1875,0.8125,9.855222962,10.01254754,-0.1573245758,0.2,4,4,0.7407564811
ENSG00000156689_GLYATL2,GLYATL2,0.1875,0.8125,7.271606784,7.515636376,-0.2440295923,0.2,4,4,0.7407564811
ENSG00000157349_DDX19B,DDX19B,0.1875,0.8125,8.940200309,9.017192382,-0.07699207298,0.2,4,4,0.7407564811
ENSG00000157445_CACNA2D3,CACNA2D3,0.1875,0.8125,4.780126317,5.377929874,-0.5978035569,0.2,4,4,0.7407564811
ENSG00000157540_DYRK1A,DYRK1A,0.1875,0.8125,11.16623185,11.22278515,-0.05655329755,0.2,4,4,0.7407564811
ENSG00000157600_TMEM164,TMEM164,0.8125,0.8125,11.03219592,10.9785375,0.05365842221,0.2,4,4,0.7407564811
ENSG00000157764_BRAF,BRAF,0.1875,0.8125,10.14339807,10.23788014,-0.09448207154,0.2,4,4,0.7407564811
ENSG00000158122_PRXL2C,PRXL2C,0.8125,0.8125,8.815634165,8.600932994,0.2147011707,0.2,4,4,0.7407564811
ENSG00000158163_DZIP1L,DZIP1L,0.8125,0.8125,6.950881349,6.620963436,0.3299179133,0.2,4,4,0.7407564811
ENSG00000158290_CUL4B,CUL4B,0.1875,0.8125,10.88547762,10.98588606,-0.100408439,0.2,4,4,0.7407564811
ENSG00000158406_HIST1H4H,HIST1H4H,0.1875,0.8125,10.41379127,10.57321833,-0.159427062,0.2,4,4,0.7407564811
ENSG00000158525_CPA5,CPA5,0.8125,0.8125,2.031284617,1.411638247,0.6196463701,0.2,4,4,0.7407564811
ENSG00000158526_TSR2,TSR2,0.8125,0.8125,9.106882095,8.991653455,0.1152286397,0.2,4,4,0.7407564811
ENSG00000158748_HTR6,HTR6,0.8125,0.8125,2.140042673,1.327922047,0.8121206265,0.2,4,4,0.7407564811
ENSG00000158769_F11R,F11R,0.8125,0.8125,11.96876347,11.84953674,0.1192267306,0.2,4,4,0.7407564811
ENSG00000159111_MRPL10,MRPL10,0.1875,0.8125,9.769319282,9.910133986,-0.1408147041,0.2,4,4,0.7407564811
ENSG00000159199_ATP5MC1,ATP5MC1,0.1875,0.8125,10.15617962,10.29273485,-0.1365552215,0.2,4,4,0.7407564811
ENSG00000159202_UBE2Z,UBE2Z,0.8125,0.8125,11.17769997,11.08274346,0.09495651374,0.2,4,4,0.7407564811
ENSG00000159231_CBR3,CBR3,0.8125,0.8125,5.819944949,5.464733017,0.3552119324,0.2,4,4,0.7407564811
ENSG00000159459_UBR1,UBR1,0.1875,0.8125,10.38133964,10.60809132,-0.2267516808,0.2,4,4,0.7407564811
ENSG00000159579_RSPRY1,RSPRY1,0.1875,0.8125,9.941041968,10.05182566,-0.1107836936,0.2,4,4,0.7407564811
ENSG00000159885_ZNF222,ZNF222,0.1875,0.8125,5.645010491,5.950639111,-0.3056286198,0.2,4,4,0.7407564811
ENSG00000159905_ZNF221,ZNF221,0.1875,0.8125,6.037931338,6.22496673,-0.1870353915,0.2,4,4,0.7407564811
ENSG00000160183_TMPRSS3,TMPRSS3,0.1875,0.8125,5.835070345,6.032559342,-0.1974889976,0.2,4,4,0.7407564811
ENSG00000160200_CBS,CBS,0.8125,0.8125,6.598856204,6.044173776,0.5546824276,0.2,4,4,0.7407564811
ENSG00000160221_GATD3A,GATD3A,0.8125,0.8125,9.581870484,9.438274781,0.1435957029,0.2,4,4,0.7407564811
ENSG00000160271_RALGDS,RALGDS,0.1875,0.8125,10.01860676,10.18226744,-0.1636606808,0.2,4,4,0.7407564811
ENSG00000160285_LSS,LSS,0.8125,0.8125,12.57773882,12.4607793,0.1169595126,0.2,4,4,0.7407564811
ENSG00000160293_VAV2,VAV2,0.8125,0.8125,10.85404789,10.67579629,0.1782515967,0.2,4,4,0.7407564811
ENSG00000160299_PCNT,PCNT,0.8125,0.8125,10.71442114,10.66061778,0.05380336635,0.2,4,4,0.7407564811
ENSG00000160360_GPSM1,GPSM1,0.8125,0.8125,8.147143347,7.998031891,0.1491114563,0.2,4,4,0.7407564811
ENSG00000160392_C19orf47,C19orf47,0.8125,0.8125,8.374356442,8.229276595,0.145079847,0.2,4,4,0.7407564811
ENSG00000160408_ST6GALNAC6,ST6GALNAC6,0.8125,0.8125,9.249470784,9.089602064,0.1598687201,0.2,4,4,0.7407564811
ENSG00000160917_CPSF4,CPSF4,0.8125,0.8125,9.056570515,8.843624308,0.2129462067,0.2,4,4,0.7407564811
ENSG00000160972_PPP1R16A,PPP1R16A,0.8125,0.8125,10.79364487,10.59956025,0.1940846169,0.2,4,4,0.7407564811
ENSG00000161040_FBXL13,FBXL13,0.1875,0.8125,3.160459197,3.434700048,-0.2742408506,0.2,4,4,0.7407564811
ENSG00000161202_DVL3,DVL3,0.8125,0.8125,11.12876816,11.02818279,0.1005853732,0.2,4,4,0.7407564811
ENSG00000161298_ZNF382,ZNF382,0.1875,0.8125,1.863972419,2.69687435,-0.8329019311,0.2,4,4,0.7407564811
ENSG00000161328_LRRC56,LRRC56,0.1875,0.8125,4.28038827,4.636448334,-0.3560600638,0.2,4,4,0.7407564811
ENSG00000161653_NAGS,NAGS,0.8125,0.8125,5.839024851,5.676339694,0.1626851574,0.2,4,4,0.7407564811
ENSG00000161835_GRASP,GRASP,0.8125,0.8125,1.82821705,1.005350662,0.8228663877,0.2,4,4,0.7407564811
ENSG00000161914_ZNF653,ZNF653,0.8125,0.8125,7.239633875,7.030581292,0.209052583,0.2,4,4,0.7407564811
ENSG00000162408_NOL9,NOL9,0.8125,0.8125,9.852647649,9.731874394,0.120773255,0.2,4,4,0.7407564811
ENSG00000162552_WNT4,WNT4,0.1875,0.8125,1.278430085,2.260107755,-0.9816776701,0.2,4,4,0.7407564811
ENSG00000162636_FAM102B,FAM102B,0.8125,0.8125,6.922701098,6.837217789,0.0854833088,0.2,4,4,0.7407564811
ENSG00000162714_ZNF496,ZNF496,0.8125,0.8125,10.34930555,10.24118313,0.1081224139,0.2,4,4,0.7407564811
ENSG00000162814_SPATA17,SPATA17,0.1875,0.8125,3.454824289,3.781875964,-0.3270516746,0.2,4,4,0.7407564811
ENSG00000163041_H3F3A,H3F3A,0.1875,0.8125,12.87130844,12.98505303,-0.1137445924,0.2,4,4,0.7407564811
ENSG00000163082_SGPP2,SGPP2,0.8125,0.8125,10.33949101,10.24591367,0.09357733644,0.2,4,4,0.7407564811
ENSG00000163156_SCNM1,SCNM1,0.8125,0.8125,8.403033994,8.272574964,0.1304590304,0.2,4,4,0.7407564811
ENSG00000163162_RNF149,RNF149,0.8125,0.8125,10.90473612,10.70150652,0.2032296048,0.2,4,4,0.7407564811
ENSG00000163220_S100A9,S100A9,0.1875,0.8125,9.460278273,9.78239077,-0.322112497,0.2,4,4,0.7407564811
ENSG00000163320_CGGBP1,CGGBP1,0.1875,0.8125,11.35972488,11.44080773,-0.08108285494,0.2,4,4,0.7407564811
ENSG00000163328_GPR155,GPR155,0.1875,0.8125,7.392980252,7.66585494,-0.2728746881,0.2,4,4,0.7407564811
ENSG00000163382_NAXE,NAXE,0.8125,0.8125,10.3043897,10.26181596,0.04257373068,0.2,4,4,0.7407564811
ENSG00000163481_RNF25,RNF25,0.8125,0.8125,7.932210298,7.831481055,0.1007292434,0.2,4,4,0.7407564811
ENSG00000163516_ANKZF1,ANKZF1,0.1875,0.8125,10.03387239,10.07666635,-0.04279396189,0.2,4,4,0.7407564811
ENSG00000163521_GLB1L,GLB1L,0.1875,0.8125,4.939733474,5.276531014,-0.3367975393,0.2,4,4,0.7407564811
ENSG00000163625_WDFY3,WDFY3,0.1875,0.8125,11.23963683,11.32982611,-0.0901892867,0.2,4,4,0.7407564811
ENSG00000163638_ADAMTS9,ADAMTS9,0.8125,0.8125,6.936329636,6.680553997,0.255775639,0.2,4,4,0.7407564811
ENSG00000163660_CCNL1,CCNL1,0.1875,0.8125,11.48467087,11.56848095,-0.08381007989,0.2,4,4,0.7407564811
ENSG00000163734_CXCL3,CXCL3,0.1875,0.8125,7.345678674,7.630545366,-0.2848666926,0.2,4,4,0.7407564811
ENSG00000163867_ZMYM6,ZMYM6,0.1875,0.8125,9.12610337,9.231668617,-0.1055652466,0.2,4,4,0.7407564811
ENSG00000163888_CAMK2N2,CAMK2N2,0.8125,0.8125,6.89024133,6.702812,0.1874293301,0.2,4,4,0.7407564811
ENSG00000163913_IFT122,IFT122,0.1875,0.8125,9.539023522,9.653539724,-0.1145162024,0.2,4,4,0.7407564811
ENSG00000163956_LRPAP1,LRPAP1,0.8125,0.8125,11.08564311,11.01069764,0.0749454691,0.2,4,4,0.7407564811
ENSG00000164061_BSN,BSN,0.1875,0.8125,3.784878196,4.363903482,-0.5790252855,0.2,4,4,0.7407564811
ENSG00000164111_ANXA5,ANXA5,0.8125,0.8125,12.04783179,11.82235971,0.2254720841,0.2,4,4,0.7407564811
ENSG00000164190_NIPBL,NIPBL,0.1875,0.8125,11.75111936,11.85099965,-0.09988029394,0.2,4,4,0.7407564811
ENSG00000164300_SERINC5,SERINC5,0.8125,0.8125,11.50362632,11.35577899,0.147847331,0.2,4,4,0.7407564811
ENSG00000164307_ERAP1,ERAP1,0.1875,0.8125,9.466679414,9.578083613,-0.1114041988,0.2,4,4,0.7407564811
ENSG00000164403_SHROOM1,SHROOM1,0.8125,0.8125,8.408967617,8.074956738,0.3340108797,0.2,4,4,0.7407564811
ENSG00000164405_UQCRQ,UQCRQ,0.1875,0.8125,11.25474772,11.35406478,-0.09931705377,0.2,4,4,0.7407564811
ENSG00000164715_LMTK2,LMTK2,0.8125,0.8125,10.99584502,10.90367773,0.09216729341,0.2,4,4,0.7407564811
ENSG00000164751_PEX2,PEX2,0.1875,0.8125,9.409427902,9.567907761,-0.1584798588,0.2,4,4,0.7407564811
ENSG00000164877_MICALL2,MICALL2,0.8125,0.8125,9.302720546,9.204296772,0.09842377395,0.2,4,4,0.7407564811
ENSG00000164919_COX6C,COX6C,0.1875,0.8125,10.83084855,10.94749378,-0.1166452376,0.2,4,4,0.7407564811
ENSG00000164930_FZD6,FZD6,0.1875,0.8125,10.59638773,10.70649753,-0.1101098013,0.2,4,4,0.7407564811
ENSG00000164989_CCDC171,CCDC171,0.1875,0.8125,5.565731368,5.908775223,-0.3430438549,0.2,4,4,0.7407564811
ENSG00000165060_FXN,FXN,0.8125,0.8125,9.157348517,9.043810567,0.1135379501,0.2,4,4,0.7407564811
ENSG00000165092_ALDH1A1,ALDH1A1,0.1875,0.8125,5.300985405,5.674804263,-0.3738188577,0.2,4,4,0.7407564811
ENSG00000165338_HECTD2,HECTD2,0.1875,0.8125,7.117382978,7.240550072,-0.1231670935,0.2,4,4,0.7407564811
ENSG00000165406_MARCH8,MARCH8,0.1875,0.8125,9.058712584,9.184733572,-0.1260209872,0.2,4,4,0.7407564811
ENSG00000165475_CRYL1,CRYL1,0.1875,0.8125,8.311740056,8.552573622,-0.2408335656,0.2,4,4,0.7407564811
ENSG00000165525_NEMF,NEMF,0.1875,0.8125,10.99897402,11.09134734,-0.09237332263,0.2,4,4,0.7407564811
ENSG00000165669_FAM204A,FAM204A,0.1875,0.8125,9.854831323,9.948227196,-0.09339587298,0.2,4,4,0.7407564811
ENSG00000165698_SPACA9,SPACA9,0.1875,0.8125,6.356869171,6.635721218,-0.2788520472,0.2,4,4,0.7407564811
ENSG00000165792_METTL17,METTL17,0.8125,0.8125,9.710495531,9.616758184,0.09373734625,0.2,4,4,0.7407564811
ENSG00000165804_ZNF219,ZNF219,0.8125,0.8125,9.20210208,8.985816239,0.216285841,0.2,4,4,0.7407564811
ENSG00000165868_HSPA12A,HSPA12A,0.1875,0.8125,9.824313853,9.891262531,-0.06694867805,0.2,4,4,0.7407564811
ENSG00000166262_FAM227B,FAM227B,0.1875,0.8125,4.625121134,4.969774957,-0.3446538231,0.2,4,4,0.7407564811
ENSG00000166266_CUL5,CUL5,0.1875,0.8125,10.81049567,10.86488242,-0.05438675829,0.2,4,4,0.7407564811
ENSG00000166268_MYRFL,MYRFL,0.1875,0.8125,2.791463749,3.400830183,-0.6093664346,0.2,4,4,0.7407564811
ENSG00000166396_SERPINB7,SERPINB7,0.8125,0.8125,4.404612384,4.027088359,0.3775240249,0.2,4,4,0.7407564811
ENSG00000166398_KIAA0355,KIAA0355,0.8125,0.8125,8.71180366,8.60725664,0.1045470206,0.2,4,4,0.7407564811
ENSG00000166435_XRRA1,XRRA1,0.1875,0.8125,8.925153122,9.036356777,-0.1112036543,0.2,4,4,0.7407564811
ENSG00000166510_CCDC68,CCDC68,0.1875,0.8125,6.004197385,6.178273732,-0.1740763464,0.2,4,4,0.7407564811
ENSG00000166682_TMPRSS5,TMPRSS5,0.8125,0.8125,2.659456603,2.136174735,0.523281868,0.2,4,4,0.7407564811
ENSG00000166803_PCLAF,PCLAF,0.1875,0.8125,9.215475197,9.326117203,-0.1106420063,0.2,4,4,0.7407564811
ENSG00000166823_MESP1,MESP1,0.8125,0.8125,6.245620137,5.868256831,0.3773633056,0.2,4,4,0.7407564811
ENSG00000166828_SCNN1G,SCNN1G,0.1875,0.8125,11.4258513,11.50659488,-0.08074357916,0.2,4,4,0.7407564811
ENSG00000166839_ANKDD1A,ANKDD1A,0.8125,0.8125,2.832608277,2.441983009,0.3906252674,0.2,4,4,0.7407564811
ENSG00000166902_MRPL16,MRPL16,0.8125,0.8125,9.976903992,9.851592214,0.125311778,0.2,4,4,0.7407564811
ENSG00000166997_CNPY4,CNPY4,0.1875,0.8125,4.805326501,5.037008944,-0.2316824436,0.2,4,4,0.7407564811
ENSG00000167193_CRK,CRK,0.8125,0.8125,11.4055542,11.29579379,0.1097604139,0.2,4,4,0.7407564811
ENSG00000167220_HDHD2,HDHD2,0.1875,0.8125,9.23443065,9.31725482,-0.08282416911,0.2,4,4,0.7407564811
ENSG00000167363_FN3K,FN3K,0.8125,0.8125,6.030648414,5.868953024,0.1616953899,0.2,4,4,0.7407564811
ENSG00000167380_ZNF226,ZNF226,0.1875,0.8125,8.551811014,8.687630602,-0.1358195886,0.2,4,4,0.7407564811
ENSG00000167523_SPATA33,SPATA33,0.8125,0.8125,7.570912531,7.341186344,0.2297261864,0.2,4,4,0.7407564811
ENSG00000167555_ZNF528,ZNF528,0.1875,0.8125,6.242704528,6.505791021,-0.2630864928,0.2,4,4,0.7407564811
ENSG00000167701_GPT,GPT,0.8125,0.8125,4.286539544,3.751197813,0.5353417305,0.2,4,4,0.7407564811
ENSG00000167799_NUDT8,NUDT8,0.8125,0.8125,7.561192083,7.35918897,0.2020031124,0.2,4,4,0.7407564811
ENSG00000167895_TMC8,TMC8,0.1875,0.8125,3.522086269,4.192843521,-0.6707572517,0.2,4,4,0.7407564811
ENSG00000168003_SLC3A2,SLC3A2,0.8125,0.8125,13.00541185,12.87870912,0.1267027294,0.2,4,4,0.7407564811
ENSG00000168010_ATG16L2,ATG16L2,0.8125,0.8125,7.746097769,7.654377737,0.09172003206,0.2,4,4,0.7407564811
ENSG00000168036_CTNNB1,CTNNB1,0.8125,0.8125,13.02094858,12.90585172,0.1150968635,0.2,4,4,0.7407564811
ENSG00000168040_FADD,FADD,0.8125,0.8125,9.793386262,9.643583016,0.1498032451,0.2,4,4,0.7407564811
ENSG00000168143_FAM83B,FAM83B,0.1875,0.8125,10.34535762,10.46541595,-0.1200583312,0.2,4,4,0.7407564811
ENSG00000168159_RNF187,RNF187,0.8125,0.8125,11.25797055,11.12397765,0.1339928919,0.2,4,4,0.7407564811
ENSG00000168268_NT5DC2,NT5DC2,0.8125,0.8125,10.57379247,10.43062511,0.1431673591,0.2,4,4,0.7407564811
ENSG00000168286_THAP11,THAP11,0.8125,0.8125,9.99702102,9.751892413,0.2451286067,0.2,4,4,0.7407564811
ENSG00000168395_ING5,ING5,0.8125,0.8125,9.684252998,9.575225403,0.1090275952,0.2,4,4,0.7407564811
ENSG00000168538_TRAPPC11,TRAPPC11,0.1875,0.8125,10.16955025,10.25279037,-0.08324011525,0.2,4,4,0.7407564811
ENSG00000168754_FAM178B,FAM178B,0.1875,0.8125,4.555334268,4.892418611,-0.3370843427,0.2,4,4,0.7407564811
ENSG00000168778_TCTN2,TCTN2,0.1875,0.8125,7.81885437,7.936357938,-0.117503568,0.2,4,4,0.7407564811
ENSG00000168826_ZBTB49,ZBTB49,0.1875,0.8125,6.135881172,6.187612302,-0.05173113045,0.2,4,4,0.7407564811
ENSG00000168876_ANKRD49,ANKRD49,0.1875,0.8125,8.674774227,8.774869959,-0.1000957321,0.2,4,4,0.7407564811
ENSG00000168884_TNIP2,TNIP2,0.8125,0.8125,9.418547905,9.343001124,0.07554678093,0.2,4,4,0.7407564811
ENSG00000168916_ZNF608,ZNF608,0.1875,0.8125,9.664122105,9.834469512,-0.1703474062,0.2,4,4,0.7407564811
ENSG00000169105_CHST14,CHST14,0.8125,0.8125,8.339762087,8.188064073,0.1516980138,0.2,4,4,0.7407564811
ENSG00000169231_THBS3,THBS3,0.1875,0.8125,7.601507171,7.799737011,-0.1982298397,0.2,4,4,0.7407564811
ENSG00000169248_CXCL11,CXCL11,0.1875,0.8125,2.575272586,3.290836878,-0.7155642911,0.2,4,4,0.7407564811
ENSG00000169429_CXCL8,CXCL8,0.1875,0.8125,7.368843894,7.714273775,-0.3454298813,0.2,4,4,0.7407564811
ENSG00000169598_DFFB,DFFB,0.8125,0.8125,7.373242595,7.209060796,0.1641817993,0.2,4,4,0.7407564811
ENSG00000169682_SPNS1,SPNS1,0.8125,0.8125,9.958337835,9.793459715,0.1648781196,0.2,4,4,0.7407564811
ENSG00000169752_NRG4,NRG4,0.1875,0.8125,7.472890952,7.946206959,-0.4733160069,0.2,4,4,0.7407564811
ENSG00000169905_TOR1AIP2,TOR1AIP2,0.8125,0.8125,12.34508321,12.28002164,0.06506156567,0.2,4,4,0.7407564811
ENSG00000169914_OTUD3,OTUD3,0.8125,0.8125,7.842933868,7.664476503,0.1784573657,0.2,4,4,0.7407564811
ENSG00000169918_OTUD7A,OTUD7A,0.8125,0.8125,3.162884705,2.682842423,0.4800422822,0.2,4,4,0.7407564811
ENSG00000169951_ZNF764,ZNF764,0.8125,0.8125,7.585523604,7.442128152,0.1433954515,0.2,4,4,0.7407564811
ENSG00000170144_HNRNPA3,HNRNPA3,0.8125,0.8125,12.85652224,12.76274387,0.09377836978,0.2,4,4,0.7407564811
ENSG00000170209_ANKK1,ANKK1,0.1875,0.8125,1.946027784,3.198019044,-1.251991261,0.2,4,4,0.7407564811
ENSG00000170266_GLB1,GLB1,0.1875,0.8125,10.57142088,10.65652848,-0.08510759425,0.2,4,4,0.7407564811
ENSG00000170298_LGALS9B,LGALS9B,0.8125,0.8125,3.170510001,2.697680003,0.4728299976,0.2,4,4,0.7407564811
ENSG00000170425_ADORA2B,ADORA2B,0.8125,0.8125,9.927400153,9.462883669,0.4645164842,0.2,4,4,0.7407564811
ENSG00000170458_CD14,CD14,0.8125,0.8125,8.093846632,8.016220342,0.07762628949,0.2,4,4,0.7407564811
ENSG00000170525_PFKFB3,PFKFB3,0.8125,0.8125,9.565160745,9.358565368,0.2065953771,0.2,4,4,0.7407564811
ENSG00000170545_SMAGP,SMAGP,0.8125,0.8125,10.02064709,9.942729325,0.077917769,0.2,4,4,0.7407564811
ENSG00000170571_EMB,EMB,0.1875,0.8125,10.76457379,10.87196349,-0.1073897053,0.2,4,4,0.7407564811
ENSG00000170633_RNF34,RNF34,0.8125,0.8125,9.590274605,9.447902275,0.1423723303,0.2,4,4,0.7407564811
ENSG00000170734_POLH,POLH,0.1875,0.8125,8.956058546,9.020092406,-0.0640338595,0.2,4,4,0.7407564811
ENSG00000170906_NDUFA3,NDUFA3,0.1875,0.8125,9.472322334,9.642340457,-0.1700181224,0.2,4,4,0.7407564811
ENSG00000170917_NUDT6,NUDT6,0.1875,0.8125,7.786241277,7.967428842,-0.1811875651,0.2,4,4,0.7407564811
ENSG00000170955_CAVIN3,CAVIN3,0.8125,0.8125,9.249462901,9.11470798,0.134754921,0.2,4,4,0.7407564811
ENSG00000171130_ATP6V0E2,ATP6V0E2,0.8125,0.8125,9.091984135,8.854349473,0.2376346629,0.2,4,4,0.7407564811
ENSG00000171155_C1GALT1C1,C1GALT1C1,0.8125,0.8125,9.323509811,9.280001186,0.04350862502,0.2,4,4,0.7407564811
